0,0.1729705,
0,0.1288687,
6,0.1995688,
0,0.1269387,
0,0.126982,
0,0.1349833,
0,0.124689,
1,0.218027,
2,0.2432076,
0,0.2607317,
0,0.1269812,
10,0.2362792,
